sessao,minuto,hora,solar_kw,potencia_kw,temp_c,soc,comando
25,90,12.42,8.8,7.4,40.2,69.9,SOLAR_TOTAL
25,95,12.5,8.76,7.4,40.5,71.8,SOLAR_TOTAL
25,100,12.58,8.17,7.4,40.6,73.7,SOLAR_TOTAL
25,105,12.67,7.45,7.4,41.3,75.6,SOLAR_TOTAL
25,110,12.75,8.01,7.4,41.7,77.5,SOLAR_TOTAL
25,115,12.83,7.46,7.4,42.1,79.4,SOLAR_TOTAL
25,120,12.92,7.77,7.4,42.0,81.2,SOLAR_TOTAL
25,125,13.0,8.95,4.44,41.8,82.4,SOLAR_TOTAL
25,130,13.08,8.64,4.44,41.4,83.5,SOLAR_TOTAL
25,135,13.17,9.53,4.44,41.1,84.6,SOLAR_TOTAL
25,140,13.25,7.42,4.44,40.7,85.8,SOLAR_TOTAL
25,145,13.33,9.02,4.44,40.7,86.9,SOLAR_TOTAL
25,150,13.42,7.31,4.44,40.5,88.0,HIBRIDO_SOLAR_REDE
25,155,13.5,7.96,4.44,40.1,89.2,SOLAR_TOTAL
25,160,13.58,8.94,4.44,40.1,90.0,SOLAR_TOTAL
26,5,2.0,0.0,3.7,22.8,39.7,REDE_POTENCIA_REDUZIDA
26,10,2.08,0.0,3.7,23.4,40.4,REDE_POTENCIA_REDUZIDA
26,15,2.17,0.0,3.7,23.8,41.1,REDE_POTENCIA_REDUZIDA
26,20,2.25,0.0,3.7,24.7,41.8,REDE_POTENCIA_REDUZIDA
26,25,2.33,0.0,3.7,25.1,42.5,REDE_POTENCIA_REDUZIDA
26,30,2.42,0.0,3.7,25.5,43.3,REDE_POTENCIA_REDUZIDA
26,35,2.5,0.0,3.7,26.0,44.0,REDE_POTENCIA_REDUZIDA
26,40,2.58,0.0,3.7,26.3,44.7,REDE_POTENCIA_REDUZIDA
26,45,2.67,0.0,3.7,26.7,45.4,REDE_POTENCIA_REDUZIDA
26,50,2.75,0.0,3.7,27.2,46.1,REDE_POTENCIA_REDUZIDA
26,55,2.83,0.0,3.7,27.5,46.8,REDE_POTENCIA_REDUZIDA
26,60,2.92,0.0,3.7,27.9,47.5,REDE_POTENCIA_REDUZIDA
26,65,3.0,0.0,3.7,28.1,48.2,REDE_POTENCIA_REDUZIDA
26,70,3.08,0.0,3.7,28.5,48.9,REDE_POTENCIA_REDUZIDA
26,75,3.17,0.0,3.7,28.6,49.6,REDE_POTENCIA_REDUZIDA
26,80,3.25,0.0,3.7,29.1,50.3,REDE_POTENCIA_REDUZIDA
26,85,3.33,0.0,3.7,29.3,51.1,REDE_POTENCIA_REDUZIDA
26,90,3.42,0.0,3.7,29.2,51.8,REDE_POTENCIA_REDUZIDA
26,95,3.5,0.0,3.7,29.6,52.5,REDE_POTENCIA_REDUZIDA
26,100,3.58,0.0,3.7,30.1,53.2,REDE_POTENCIA_REDUZIDA
26,105,3.67,0.0,3.7,30.3,53.9,REDE_POTENCIA_REDUZIDA
26,110,3.75,0.0,3.7,30.3,54.6,REDE_POTENCIA_REDUZIDA
26,115,3.83,0.0,3.7,30.4,55.3,REDE_POTENCIA_REDUZIDA
26,120,3.92,0.0,3.7,30.7,56.0,REDE_POTENCIA_REDUZIDA
26,125,4.0,0.0,3.7,31.0,56.7,REDE_POTENCIA_REDUZIDA
26,130,4.08,0.0,3.7,31.3,57.4,REDE_POTENCIA_REDUZIDA
26,135,4.17,0.0,3.7,31.3,58.1,REDE_POTENCIA_REDUZIDA
26,140,4.25,0.0,3.7,31.6,58.9,REDE_POTENCIA_REDUZIDA
26,145,4.33,0.0,3.7,31.6,59.6,REDE_POTENCIA_REDUZIDA
26,150,4.42,0.0,3.7,31.9,60.3,REDE_POTENCIA_REDUZIDA
26,155,4.5,0.0,3.7,31.5,61.0,REDE_POTENCIA_REDUZIDA
26,160,4.58,0.0,3.7,31.3,61.7,REDE_POTENCIA_REDUZIDA
26,165,4.67,0.0,3.7,31.1,62.4,REDE_POTENCIA_REDUZIDA
26,170,4.75,0.0,3.7,30.9,63.1,REDE_POTENCIA_REDUZIDA
26,175,4.83,0.0,3.7,31.1,63.8,REDE_POTENCIA_REDUZIDA
26,180,4.92,0.0,3.7,31.3,64.5,REDE_POTENCIA_REDUZIDA
26,185,5.0,0.0,3.7,31.3,65.2,REDE_POTENCIA_REDUZIDA
26,190,5.08,0.0,3.7,31.0,65.9,REDE_POTENCIA_REDUZIDA
26,195,5.17,0.0,3.7,31.2,66.7,REDE_POTENCIA_REDUZIDA
26,200,5.25,0.0,3.7,31.5,67.4,REDE_POTENCIA_REDUZIDA
26,205,5.33,0.0,3.7,31.6,68.1,REDE_POTENCIA_REDUZIDA
26,210,5.42,0.0,3.7,31.6,68.8,REDE_POTENCIA_REDUZIDA
26,215,5.5,0.0,3.7,31.7,69.5,REDE_POTENCIA_REDUZIDA
26,220,5.58,0.0,3.7,31.5,70.2,REDE_POTENCIA_REDUZIDA
26,225,5.67,0.0,3.7,31.7,70.9,REDE_POTENCIA_REDUZIDA
26,230,5.75,0.0,3.7,31.7,71.6,REDE_POTENCIA_REDUZIDA
26,235,5.83,0.0,3.7,31.7,72.3,REDE_POTENCIA_REDUZIDA
26,240,5.92,0.0,3.7,31.7,73.0,REDE_POTENCIA_REDUZIDA
26,245,6.0,0.0,3.7,31.9,73.7,REDE_POTENCIA_REDUZIDA
26,250,6.08,0.2,3.7,31.7,74.5,REDE_POTENCIA_REDUZIDA
26,255,6.17,0.37,3.7,31.8,75.2,REDE_POTENCIA_REDUZIDA
26,260,6.25,0.56,7.4,32.4,76.6,HIBRIDO_SOLAR_REDE
26,265,6.33,0.67,7.4,33.1,78.0,HIBRIDO_SOLAR_REDE
26,270,6.42,0.91,7.4,33.9,79.4,HIBRIDO_SOLAR_REDE
26,275,6.5,1.15,7.4,34.5,80.8,HIBRIDO_SOLAR_REDE
26,280,6.58,1.45,4.44,34.1,81.7,HIBRIDO_SOLAR_REDE
26,285,6.67,1.61,4.44,33.8,82.5,HIBRIDO_SOLAR_REDE
26,290,6.75,1.69,4.44,33.8,83.4,HIBRIDO_SOLAR_REDE
26,295,6.83,1.75,4.44,33.7,84.2,HIBRIDO_SOLAR_REDE
26,300,6.92,1.92,4.44,33.7,85.1,HIBRIDO_SOLAR_REDE
26,305,7.0,2.56,4.44,33.9,85.9,HIBRIDO_SOLAR_REDE
26,310,7.08,2.12,4.44,33.7,86.8,HIBRIDO_SOLAR_REDE
26,315,7.17,2.82,4.44,33.5,87.6,HIBRIDO_SOLAR_REDE
26,320,7.25,3.14,4.44,33.7,88.5,HIBRIDO_SOLAR_REDE
26,325,7.33,2.9,4.44,33.8,89.4,HIBRIDO_SOLAR_REDE
26,330,7.42,2.94,4.44,34.0,90.2,HIBRIDO_SOLAR_REDE
26,335,7.5,3.12,4.44,33.8,91.1,HIBRIDO_SOLAR_REDE
26,340,7.58,3.87,4.44,34.0,91.9,HIBRIDO_SOLAR_REDE
26,345,7.67,4.12,4.44,33.7,92.8,HIBRIDO_SOLAR_REDE
26,350,7.75,3.9,4.44,33.8,93.6,HIBRIDO_SOLAR_REDE
26,355,7.83,4.54,4.44,33.6,94.5,HIBRIDO_SOLAR_REDE
26,360,7.92,4.14,4.44,33.5,95.3,HIBRIDO_SOLAR_REDE
26,365,8.0,3.9,4.44,33.3,96.2,HIBRIDO_SOLAR_REDE
26,370,8.08,4.83,4.44,33.3,97.0,HIBRIDO_SOLAR_REDE
26,375,8.17,4.15,4.44,33.2,97.9,HIBRIDO_SOLAR_REDE
26,380,8.25,5.42,4.44,33.3,98.7,HIBRIDO_SOLAR_REDE
26,385,8.33,5.33,4.44,33.4,99.6,HIBRIDO_SOLAR_REDE
26,390,8.42,4.64,4.44,33.2,100.0,HIBRIDO_SOLAR_REDE
27,5,7.0,2.35,7.4,25.0,7.9,HIBRIDO_SOLAR_REDE
27,10,7.08,2.15,7.4,26.3,9.8,HIBRIDO_SOLAR_REDE
27,15,7.17,2.99,7.4,27.4,11.7,HIBRIDO_SOLAR_REDE
27,20,7.25,3.11,7.4,28.6,13.5,HIBRIDO_SOLAR_REDE
27,25,7.33,2.93,7.4,29.9,15.4,HIBRIDO_SOLAR_REDE
27,30,7.42,2.97,7.4,31.0,17.3,HIBRIDO_SOLAR_REDE
27,35,7.5,3.75,7.4,32.2,19.2,HIBRIDO_SOLAR_REDE
27,40,7.58,3.04,7.4,33.1,21.1,HIBRIDO_SOLAR_REDE
27,45,7.67,3.26,7.4,34.1,23.0,HIBRIDO_SOLAR_REDE
27,50,7.75,3.77,7.4,34.9,24.8,HIBRIDO_SOLAR_REDE
27,55,7.83,4.58,7.4,35.4,26.7,HIBRIDO_SOLAR_REDE
27,60,7.92,3.66,7.4,36.3,28.6,HIBRIDO_SOLAR_REDE
27,65,8.0,4.71,7.4,36.9,30.5,HIBRIDO_SOLAR_REDE
27,70,8.08,4.62,7.4,37.3,32.4,HIBRIDO_SOLAR_REDE
27,75,8.17,4.81,7.4,37.4,34.3,HIBRIDO_SOLAR_REDE
27,80,8.25,5.48,7.4,37.9,36.2,HIBRIDO_SOLAR_REDE
27,85,8.33,4.99,7.4,38.3,38.0,HIBRIDO_SOLAR_REDE
27,90,8.42,5.04,7.4,38.7,39.9,HIBRIDO_SOLAR_REDE
27,95,8.5,5.95,7.4,39.2,41.8,HIBRIDO_SOLAR_REDE
27,100,8.58,5.32,7.4,39.6,43.7,HIBRIDO_SOLAR_REDE
27,105,8.67,5.98,7.4,40.1,45.6,HIBRIDO_SOLAR_REDE
27,110,8.75,5.92,7.4,40.1,47.5,HIBRIDO_SOLAR_REDE
27,115,8.83,5.29,7.4,40.0,49.4,HIBRIDO_SOLAR_REDE
27,120,8.92,5.61,7.4,40.4,51.2,HIBRIDO_SOLAR_REDE
27,125,9.0,5.89,7.4,40.6,53.1,HIBRIDO_SOLAR_REDE
27,130,9.08,6.98,7.4,41.0,55.0,HIBRIDO_SOLAR_REDE
27,135,9.17,5.83,7.4,41.0,56.9,HIBRIDO_SOLAR_REDE
27,140,9.25,6.33,7.4,41.2,58.8,HIBRIDO_SOLAR_REDE
27,145,9.33,6.97,7.4,41.0,60.7,HIBRIDO_SOLAR_REDE
27,150,9.42,7.13,7.4,41.4,62.5,HIBRIDO_SOLAR_REDE
27,155,9.5,6.49,7.4,41.2,64.4,HIBRIDO_SOLAR_REDE
27,160,9.58,6.16,7.4,41.0,66.3,HIBRIDO_SOLAR_REDE
27,165,9.67,7.78,7.4,41.0,68.2,SOLAR_TOTAL
27,170,9.75,6.46,7.4,41.3,70.1,HIBRIDO_SOLAR_REDE
27,175,9.83,7.87,7.4,41.6,72.0,SOLAR_TOTAL
27,180,9.92,6.5,7.4,41.6,73.9,HIBRIDO_SOLAR_REDE
27,185,10.0,7.49,7.4,41.7,75.7,SOLAR_TOTAL
27,190,10.08,7.42,7.4,41.5,77.6,SOLAR_TOTAL
27,195,10.17,6.67,7.4,41.4,79.5,HIBRIDO_SOLAR_REDE
27,200,10.25,8.85,7.4,41.5,80.0,SOLAR_TOTAL
28,5,3.0,0.0,3.7,31.5,5.6,REDE_POTENCIA_REDUZIDA
28,10,3.08,0.0,3.7,32.1,6.3,REDE_POTENCIA_REDUZIDA
28,15,3.17,0.0,3.7,32.6,6.9,REDE_POTENCIA_REDUZIDA
28,20,3.25,0.0,3.7,33.1,7.5,REDE_POTENCIA_REDUZIDA
28,25,3.33,0.0,3.7,33.4,8.2,REDE_POTENCIA_REDUZIDA
28,30,3.42,0.0,3.7,33.7,8.8,REDE_POTENCIA_REDUZIDA
28,35,3.5,0.0,3.7,34.1,9.4,REDE_POTENCIA_REDUZIDA
28,40,3.58,0.0,3.7,34.4,10.1,REDE_POTENCIA_REDUZIDA
28,45,3.67,0.0,3.7,35.0,10.7,REDE_POTENCIA_REDUZIDA
28,50,3.75,0.0,3.7,35.7,11.3,REDE_POTENCIA_REDUZIDA
28,55,3.83,0.0,3.7,36.1,11.9,REDE_POTENCIA_REDUZIDA
28,60,3.92,0.0,3.7,36.2,12.6,REDE_POTENCIA_REDUZIDA
28,65,4.0,0.0,3.7,36.5,13.2,REDE_POTENCIA_REDUZIDA
28,70,4.08,0.0,3.7,37.1,13.8,REDE_POTENCIA_REDUZIDA
28,75,4.17,0.0,3.7,37.1,14.5,REDE_POTENCIA_REDUZIDA
28,80,4.25,0.0,3.7,37.5,15.1,REDE_POTENCIA_REDUZIDA
28,85,4.33,0.0,3.7,38.0,15.7,REDE_POTENCIA_REDUZIDA
28,90,4.42,0.0,3.7,38.0,16.4,REDE_POTENCIA_REDUZIDA
28,95,4.5,0.0,3.7,38.4,17.0,REDE_POTENCIA_REDUZIDA
28,100,4.58,0.0,3.7,38.4,17.6,REDE_POTENCIA_REDUZIDA
28,105,4.67,0.0,3.7,38.3,18.3,REDE_POTENCIA_REDUZIDA
28,110,4.75,0.0,3.7,38.4,18.9,REDE_POTENCIA_REDUZIDA
28,115,4.83,0.0,3.7,38.7,19.5,REDE_POTENCIA_REDUZIDA
28,120,4.92,0.0,3.7,38.8,20.2,REDE_POTENCIA_REDUZIDA
28,125,5.0,0.0,3.7,38.8,20.8,REDE_POTENCIA_REDUZIDA
28,130,5.08,0.0,3.7,39.1,21.4,REDE_POTENCIA_REDUZIDA
28,135,5.17,0.0,3.7,39.3,22.1,REDE_POTENCIA_REDUZIDA
28,140,5.25,0.0,3.7,39.6,22.7,REDE_POTENCIA_REDUZIDA
28,145,5.33,0.0,3.7,39.4,23.3,REDE_POTENCIA_REDUZIDA
28,150,5.42,0.0,3.7,39.1,24.0,REDE_POTENCIA_REDUZIDA
28,155,5.5,0.0,3.7,39.5,24.6,REDE_POTENCIA_REDUZIDA
28,160,5.58,0.0,3.7,39.3,25.2,REDE_POTENCIA_REDUZIDA
28,165,5.67,0.0,3.7,39.4,25.8,REDE_POTENCIA_REDUZIDA
28,170,5.75,0.0,3.7,39.3,26.5,REDE_POTENCIA_REDUZIDA
28,175,5.83,0.0,3.7,39.3,27.1,REDE_POTENCIA_REDUZIDA
28,180,5.92,0.0,3.7,39.4,27.7,REDE_POTENCIA_REDUZIDA
28,185,6.0,0.0,3.7,39.7,28.4,REDE_POTENCIA_REDUZIDA
28,190,6.08,0.22,3.7,40.0,29.0,REDE_POTENCIA_REDUZIDA
28,195,6.17,0.36,3.7,40.2,29.6,REDE_POTENCIA_REDUZIDA
28,200,6.25,0.63,7.4,41.2,30.9,HIBRIDO_SOLAR_REDE
28,205,6.33,0.73,7.4,41.7,32.2,HIBRIDO_SOLAR_REDE
28,210,6.42,1.08,7.4,42.2,33.4,HIBRIDO_SOLAR_REDE
28,215,6.5,1.18,7.4,42.8,34.7,HIBRIDO_SOLAR_REDE
28,220,6.58,1.25,7.4,43.3,36.0,HIBRIDO_SOLAR_REDE
28,225,6.67,1.48,7.4,43.7,37.2,HIBRIDO_SOLAR_REDE
28,230,6.75,1.87,7.4,44.2,38.5,HIBRIDO_SOLAR_REDE
28,235,6.83,1.65,7.4,44.4,39.7,HIBRIDO_SOLAR_REDE
28,240,6.92,1.8,7.4,44.8,41.0,HIBRIDO_SOLAR_REDE
28,245,7.0,1.99,7.4,45.0,42.3,HIBRIDO_SOLAR_REDE
28,250,7.08,2.11,3.7,44.8,42.9,REDUCAO_TERMICA
28,255,7.17,2.9,3.7,44.2,43.5,REDUCAO_TERMICA
28,260,7.25,2.58,3.7,44.0,44.2,REDUCAO_TERMICA
28,265,7.33,2.75,3.7,43.7,44.8,REDUCAO_TERMICA
28,270,7.42,3.49,3.7,43.2,45.4,REDUCAO_TERMICA
28,275,7.5,2.99,3.7,42.7,46.1,REDUCAO_TERMICA
28,280,7.58,3.44,3.7,42.4,46.7,REDUCAO_TERMICA
28,285,7.67,3.4,3.7,42.0,47.3,REDUCAO_TERMICA
28,290,7.75,3.79,3.7,42.0,48.0,REDUCAO_TERMICA
28,295,7.83,3.78,3.7,42.0,48.6,REDUCAO_TERMICA
28,300,7.92,4.69,3.7,42.1,49.2,REDUCAO_TERMICA
28,305,8.0,3.82,3.7,42.2,49.9,REDUCAO_TERMICA
28,310,8.08,4.92,3.7,41.8,50.5,REDUCAO_TERMICA
28,315,8.17,4.62,3.7,41.6,51.1,REDUCAO_TERMICA
28,320,8.25,5.13,3.7,41.3,51.8,REDUCAO_TERMICA
28,325,8.33,5.05,3.7,41.3,52.4,REDUCAO_TERMICA
28,330,8.42,5.8,3.7,41.3,53.0,REDUCAO_TERMICA
28,335,8.5,5.7,3.7,41.1,53.6,REDUCAO_TERMICA
28,340,8.58,5.53,3.7,40.9,54.3,REDUCAO_TERMICA
28,345,8.67,6.16,7.4,41.7,55.5,HIBRIDO_SOLAR_REDE
28,350,8.75,5.1,7.4,42.0,56.8,HIBRIDO_SOLAR_REDE
28,355,8.83,5.71,7.4,42.8,58.1,HIBRIDO_SOLAR_REDE
28,360,8.92,6.72,7.4,43.2,59.3,HIBRIDO_SOLAR_REDE
28,365,9.0,6.47,7.4,43.7,60.6,HIBRIDO_SOLAR_REDE
28,370,9.08,6.35,7.4,44.4,61.9,HIBRIDO_SOLAR_REDE
28,375,9.17,5.99,7.4,44.9,63.1,HIBRIDO_SOLAR_REDE
28,380,9.25,6.82,7.4,45.3,64.4,HIBRIDO_SOLAR_REDE
28,385,9.33,7.37,3.7,44.9,65.0,REDUCAO_TERMICA
28,390,9.42,7.11,3.7,44.4,65.7,REDUCAO_TERMICA
28,395,9.5,6.38,3.7,43.8,66.3,REDUCAO_TERMICA
28,400,9.58,6.22,3.7,43.7,66.9,REDUCAO_TERMICA
28,405,9.67,6.99,3.7,43.1,67.5,REDUCAO_TERMICA
28,410,9.75,7.78,3.7,42.9,68.2,REDUCAO_TERMICA
28,415,9.83,6.71,3.7,42.8,68.8,REDUCAO_TERMICA
28,420,9.92,8.0,3.7,42.6,69.4,REDUCAO_TERMICA
28,425,10.0,8.42,3.7,42.4,70.1,REDUCAO_TERMICA
28,430,10.08,7.04,3.7,42.1,70.7,REDUCAO_TERMICA
28,435,10.17,7.45,3.7,41.9,71.3,REDUCAO_TERMICA
28,440,10.25,8.57,3.7,41.9,72.0,REDUCAO_TERMICA
28,445,10.33,7.38,3.7,41.6,72.6,REDUCAO_TERMICA
28,450,10.42,8.37,3.7,41.5,73.2,REDUCAO_TERMICA
28,455,10.5,7.72,3.7,41.2,73.9,REDUCAO_TERMICA
28,460,10.58,8.65,3.7,40.9,74.5,REDUCAO_TERMICA
28,465,10.67,8.74,7.4,41.8,75.8,SOLAR_TOTAL
28,470,10.75,7.92,7.4,42.5,77.0,SOLAR_TOTAL
28,475,10.83,8.75,7.4,43.2,78.3,SOLAR_TOTAL
28,480,10.92,7.22,7.4,43.6,79.5,HIBRIDO_SOLAR_REDE
28,485,11.0,9.44,7.4,44.1,80.0,SOLAR_TOTAL
29,5,12.0,8.13,7.4,31.2,38.9,SOLAR_TOTAL
29,10,12.08,7.9,7.4,32.6,39.7,SOLAR_TOTAL
29,15,12.17,9.34,7.4,33.7,40.6,SOLAR_TOTAL
29,20,12.25,8.65,7.4,35.0,41.5,SOLAR_TOTAL
29,25,12.33,7.79,7.4,36.1,42.4,SOLAR_TOTAL
29,30,12.42,8.36,7.4,36.9,43.2,SOLAR_TOTAL
29,35,12.5,8.62,7.4,37.9,44.1,SOLAR_TOTAL
29,40,12.58,8.67,7.4,38.8,45.0,SOLAR_TOTAL
29,45,12.67,8.35,7.4,39.7,45.9,SOLAR_TOTAL
29,50,12.75,8.16,7.4,40.2,46.7,SOLAR_TOTAL
29,55,12.83,7.51,7.4,40.7,47.6,SOLAR_TOTAL
29,60,12.92,7.42,7.4,41.1,48.5,SOLAR_TOTAL
29,65,13.0,7.31,7.4,41.8,49.3,HIBRIDO_SOLAR_REDE
29,70,13.08,8.79,7.4,42.4,50.2,SOLAR_TOTAL
29,75,13.17,8.95,7.4,42.8,51.1,SOLAR_TOTAL
29,80,13.25,7.86,7.4,43.1,52.0,SOLAR_TOTAL
29,85,13.33,9.0,7.4,43.4,52.8,SOLAR_TOTAL
29,90,13.42,7.85,7.4,43.6,53.7,SOLAR_TOTAL
29,95,13.5,7.63,7.4,44.2,54.6,SOLAR_TOTAL
29,100,13.58,6.94,7.4,44.5,55.5,HIBRIDO_SOLAR_REDE
29,105,13.67,8.24,7.4,45.0,56.3,SOLAR_TOTAL
29,110,13.75,8.88,3.7,44.5,56.8,REDUCAO_TERMICA
29,115,13.83,6.8,3.7,44.3,57.2,REDUCAO_TERMICA
29,120,13.92,7.5,3.7,43.8,57.6,REDUCAO_TERMICA
29,125,14.0,6.74,3.7,43.1,58.1,REDUCAO_TERMICA
29,130,14.08,6.92,3.7,42.8,58.5,REDUCAO_TERMICA
29,135,14.17,7.68,3.7,42.3,58.9,REDUCAO_TERMICA
29,140,14.25,7.84,3.7,41.8,59.4,REDUCAO_TERMICA
29,145,14.33,6.33,3.7,41.4,59.8,REDUCAO_TERMICA
29,150,14.42,7.94,3.7,41.3,60.3,REDUCAO_TERMICA
29,155,14.5,7.17,3.7,41.1,60.7,REDUCAO_TERMICA
29,160,14.58,6.35,3.7,40.8,61.1,REDUCAO_TERMICA
29,165,14.67,7.51,7.4,41.3,62.0,SOLAR_TOTAL
29,170,14.75,7.12,7.4,41.8,62.9,HIBRIDO_SOLAR_REDE
29,175,14.83,5.76,7.4,42.3,63.7,HIBRIDO_SOLAR_REDE
29,180,14.92,6.28,7.4,42.8,64.6,HIBRIDO_SOLAR_REDE
29,185,15.0,6.7,7.4,43.4,65.5,HIBRIDO_SOLAR_REDE
29,190,15.08,6.33,7.4,43.6,66.4,HIBRIDO_SOLAR_REDE
29,195,15.17,6.35,7.4,44.2,67.2,HIBRIDO_SOLAR_REDE
29,200,15.25,5.71,7.4,44.3,68.1,HIBRIDO_SOLAR_REDE
29,205,15.33,6.35,7.4,44.7,69.0,HIBRIDO_SOLAR_REDE
29,210,15.42,5.9,7.4,45.1,69.9,HIBRIDO_SOLAR_REDE
29,215,15.5,5.37,3.7,44.3,70.3,REDUCAO_TERMICA
29,220,15.58,5.32,3.7,43.8,70.7,REDUCAO_TERMICA
29,225,15.67,4.95,3.7,43.3,71.2,REDUCAO_TERMICA
29,230,15.75,4.45,3.7,42.6,71.6,REDUCAO_TERMICA
29,235,15.83,4.92,3.7,42.5,72.0,REDUCAO_TERMICA
29,240,15.92,4.71,3.7,42.0,72.5,REDUCAO_TERMICA
29,245,16.0,3.99,3.7,41.6,72.9,REDUCAO_TERMICA
29,250,16.08,4.35,3.7,41.4,73.3,REDUCAO_TERMICA
29,255,16.17,3.5,3.7,41.1,73.8,REDUCAO_TERMICA
29,260,16.25,3.92,3.7,40.6,74.2,REDUCAO_TERMICA
29,265,16.33,4.05,7.4,41.4,75.1,HIBRIDO_SOLAR_REDE
29,270,16.42,3.41,7.4,42.1,76.0,HIBRIDO_SOLAR_REDE
29,275,16.5,3.03,7.4,42.4,76.8,HIBRIDO_SOLAR_REDE
29,280,16.58,2.86,7.4,42.8,77.7,HIBRIDO_SOLAR_REDE
29,285,16.67,2.71,7.4,43.2,78.6,HIBRIDO_SOLAR_REDE
29,290,16.75,2.57,7.4,43.3,79.5,HIBRIDO_SOLAR_REDE
29,295,16.83,3.0,7.4,44.0,80.3,HIBRIDO_SOLAR_REDE
29,300,16.92,2.77,4.44,43.6,80.9,HIBRIDO_SOLAR_REDE
29,305,17.0,2.15,4.44,43.1,81.4,HIBRIDO_SOLAR_REDE
29,310,17.08,2.09,4.44,43.0,81.9,HIBRIDO_SOLAR_REDE
29,315,17.17,1.77,4.44,42.6,82.4,HIBRIDO_SOLAR_REDE
29,320,17.25,1.74,4.44,42.5,83.0,HIBRIDO_SOLAR_REDE
29,325,17.33,1.42,4.44,42.2,83.5,HIBRIDO_SOLAR_REDE
29,330,17.42,1.37,4.44,42.2,84.0,HIBRIDO_SOLAR_REDE
29,335,17.5,1.15,4.44,42.3,84.5,HIBRIDO_SOLAR_REDE
29,340,17.58,0.93,4.44,42.1,85.0,HIBRIDO_SOLAR_REDE
29,345,17.67,0.83,4.44,41.9,85.6,HIBRIDO_SOLAR_REDE
29,350,17.75,0.51,4.44,41.7,86.1,HIBRIDO_SOLAR_REDE
29,355,17.83,0.41,2.22,41.2,86.4,REDE_POTENCIA_REDUZIDA
29,360,17.92,0.2,2.22,40.5,86.6,REDE_POTENCIA_REDUZIDA
29,365,18.0,0.0,2.22,40.2,86.9,REDE_POTENCIA_REDUZIDA
29,370,18.08,0.0,2.22,39.7,87.1,REDE_POTENCIA_REDUZIDA
29,375,18.17,0.0,2.22,39.1,87.4,REDE_POTENCIA_REDUZIDA
29,380,18.25,0.0,2.22,38.7,87.7,REDE_POTENCIA_REDUZIDA
29,385,18.33,0.0,2.22,38.6,87.9,REDE_POTENCIA_REDUZIDA
29,390,18.42,0.0,2.22,38.4,88.2,REDE_POTENCIA_REDUZIDA
29,395,18.5,0.0,2.22,38.4,88.4,REDE_POTENCIA_REDUZIDA
29,400,18.58,0.0,2.22,38.4,88.7,REDE_POTENCIA_REDUZIDA
29,405,18.67,0.0,2.22,38.3,89.0,REDE_POTENCIA_REDUZIDA
29,410,18.75,0.0,2.22,38.2,89.2,REDE_POTENCIA_REDUZIDA
29,415,18.83,0.0,2.22,38.1,89.5,REDE_POTENCIA_REDUZIDA
29,420,18.92,0.0,2.22,37.9,89.8,REDE_POTENCIA_REDUZIDA
29,425,19.0,0.0,2.22,37.6,90.0,REDE_POTENCIA_REDUZIDA
30,5,3.0,0.0,3.7,27.0,47.7,REDE_POTENCIA_REDUZIDA
30,10,3.08,0.0,3.7,27.8,48.4,REDE_POTENCIA_REDUZIDA
30,15,3.17,0.0,3.7,28.5,49.1,REDE_POTENCIA_REDUZIDA
30,20,3.25,0.0,3.7,29.0,49.8,REDE_POTENCIA_REDUZIDA
30,25,3.33,0.0,3.7,29.6,50.5,REDE_POTENCIA_REDUZIDA
30,30,3.42,0.0,3.7,30.3,51.3,REDE_POTENCIA_REDUZIDA
30,35,3.5,0.0,3.7,30.9,52.0,REDE_POTENCIA_REDUZIDA
30,40,3.58,0.0,3.7,31.5,52.7,REDE_POTENCIA_REDUZIDA
30,45,3.67,0.0,3.7,31.8,53.4,REDE_POTENCIA_REDUZIDA
30,50,3.75,0.0,3.7,31.9,54.1,REDE_POTENCIA_REDUZIDA
30,55,3.83,0.0,3.7,32.2,54.8,REDE_POTENCIA_REDUZIDA
30,60,3.92,0.0,3.7,32.6,55.5,REDE_POTENCIA_REDUZIDA
30,65,4.0,0.0,3.7,32.8,56.2,REDE_POTENCIA_REDUZIDA
30,70,4.08,0.0,3.7,33.1,56.9,REDE_POTENCIA_REDUZIDA
30,75,4.17,0.0,3.7,33.5,57.6,REDE_POTENCIA_REDUZIDA
30,80,4.25,0.0,3.7,33.6,58.3,REDE_POTENCIA_REDUZIDA
30,85,4.33,0.0,3.7,33.9,59.1,REDE_POTENCIA_REDUZIDA
30,90,4.42,0.0,3.7,33.9,59.8,REDE_POTENCIA_REDUZIDA
30,95,4.5,0.0,3.7,34.2,60.5,REDE_POTENCIA_REDUZIDA
30,100,4.58,0.0,3.7,34.3,61.2,REDE_POTENCIA_REDUZIDA
30,105,4.67,0.0,3.7,34.4,61.9,REDE_POTENCIA_REDUZIDA
30,110,4.75,0.0,3.7,34.5,62.6,REDE_POTENCIA_REDUZIDA
30,115,4.83,0.0,3.7,34.4,63.3,REDE_POTENCIA_REDUZIDA
30,120,4.92,0.0,3.7,34.6,64.0,REDE_POTENCIA_REDUZIDA
30,125,5.0,0.0,3.7,34.5,64.7,REDE_POTENCIA_REDUZIDA
30,130,5.08,0.0,3.7,34.5,65.4,REDE_POTENCIA_REDUZIDA
30,135,5.17,0.0,3.7,34.6,66.1,REDE_POTENCIA_REDUZIDA
